X,Y
1.1062699617189136,-8.194756243766516, 0
7.460667939883255,-4.4263462304248735, 0
-8.037907730849298,-9.828597137591608, 0
3.4660736691127436,4.556878698300462, 0
9.286969033254394,5.616695368622748, 0
-0.8311437564284638,1.508328434072613, 0
-0.34521465502967885,-8.19207662661409, 0
-7.9388515228502605,3.4580880164049965, 0
-4.795260501438561,6.097289796746001, 0
-5.7457909871165675,4.289112580415564, 0
3.5084742626532783,-3.2749520486174006, 0
8.087869521321917,1.9424282291553947, 0
-3.882889499998205,5.568844957956166, 0
-3.191057788714824,4.799110519519205, 0
-5.911506778912665,6.318798279014871, 0
0.2073937871909699,9.115569219759834, 0
2.9289487723270113,9.583915907681703, 0
3.1579815249395455,-1.4132559766738328, 0
5.912563688104546,2.5990842125035947, 0
-9.545177683217037,0.5302591382810213, 0
5.081463707300632,6.9219626725245895, 0
-0.7158546425418031,1.112795943956879, 0
7.775120499964821,5.646642502075261, 0
-0.47068058463053397,-6.788394385652383, 0
1.9749714399823972,-6.483027717000374, 0
2.585641126918084,-6.961779112663007, 0
1.385272825292013,3.5881753151857865, 0
-4.140832097776026,-7.93891471531542, 0
3.24454229715416,6.126277869973716, 0
7.950722185978485,-0.8208476016161441, 0
-7.970564610357651,-9.735003398951573, 0
-5.420388488409906,-4.656141090972681, 0
-8.800815523293526,-8.897775984218727, 0
2.662686805707894,-5.270826497273184, 0
3.8344103724671577,1.6459765820003014, 0
1.3465699119597403,-6.328246577756431, 0
-9.094852151272336,7.357326055614141, 0
9.951781290402426,9.329280754859791, 0
9.250200770656079,6.004862297955249, 0
-7.558879138151619,4.877039240560599, 0
-4.78706059877646,-5.401526303608022, 0
-3.208015475821437,5.1883374282952825, 0
9.405537943140171,-7.8351932119995364, 0
2.877753188465256,-0.6263231801656524, 0
-2.9798923430740265,-4.905181108335621, 0
2.0301997003069125,1.3081743645343042, 0
3.1284731231771605,-0.22337220179161932, 0
9.67674702218764,3.8913718918055764, 0
-7.777999318762916,6.832188130525651, 0
-2.7438771533456023,-7.676521501081853, 0
6.3114395060070585,8.193089573540227, 0
0.6868582572426511,7.015808682946783, 0
-6.530050303278198,5.715431501482332, 0
6.239875223294014,-4.465818769701915, 0
1.5722229072420912,4.845192830468383, 0
7.81276689478333,-8.523634893041761, 0
-2.6764680590168366,9.544680076714332, 0
-1.2544779848699363,0.7844630521752816, 0
-7.948549488170171,-8.956266284611253, 0
-8.808618559041651,2.9540920959187, 0
6.65756322208183,8.465094165295376, 0
5.227860915855869,-2.322477245128014, 0
-3.138182844637571,2.8754066507393805, 0
-6.3437356430736696,3.1301648219548017, 0
0.2736127270086808,2.191275120690152, 0
2.913904665851671,-9.045866535886816, 0
-8.284470813058363,6.148586127300799, 0
-9.873607060847288,2.7092237869961338, 0
9.614021444796588,-0.17159608411104266, 0
1.392053966658068,-2.031319273334158, 0
-4.612759878673691,-4.257128022420216, 0
-4.270915710888765,-8.615065206892304, 0
-5.217022139442369,8.724470555360483, 0
2.7562563484743237,0.5762265467403989, 0
7.444651033425028,-0.297169672806616, 0
3.164885864819574,-4.707093622473306, 0
-1.109265352012569,-0.16228808539047357, 0
-8.965082331882392,-8.092098849662563, 0
3.2864084915019056,-2.843001986890707, 0
1.2505611295887675,-1.2362751537255434, 0
-1.502370705440164,-2.0749407250676954, 0
-9.848368077562446,-2.273190128052393, 0
-1.9776002987637327,-1.1530819398332248, 0
-7.554614252777936,-5.789538722486885, 0
-6.908211311388719,9.47761744820341, 0
-6.161110211222622,9.525595580862067, 0
9.936729065434744,8.457112068885586, 0
-9.750476812598832,-6.02628450810159, 0
-9.897028540874729,-7.837397716596792, 0
-8.123504343303544,-6.954580409933399, 0
8.112470278450274,-9.323413859239055, 0
7.951064197375551,1.7048622893164573, 0
9.069961042055738,-0.5220826467474531, 0
-8.623018070395606,-8.565568826060803, 0
8.437081820516099,-5.435813359724902, 0
-2.336487478206772,1.440381216808353, 0
0.1651638226841854,-4.5908728543166895, 0
-3.443231645633693,-4.4743061880712, 0
3.1616012691397763,6.48200474152889, 0
-3.564426593130616,3.2815751192357574, 0
-5.494782586014953,-3.077709890295961, 0
9.492791744877401,-3.3769180248136337, 0
-7.176975063692481,-4.905110735904435, 0
4.611991024481728,-7.674608423169427, 0
2.674975066558412,-8.566820431914397, 0
-8.985643999856238,1.1681248103898145, 0
0.46814450481423364,5.427158822641614, 0
9.989080940502877,-9.475410171161826, 0
-7.057283236799627,-9.000527097928611, 0
0.7582023404633595,-8.130325118508352, 0
4.983662465726393,3.7953775609892197, 0
-9.732419348261296,4.091118135568063, 0
-5.888486171503007,8.62222441674572, 0
5.843360714026865,-4.131277436067872, 0
9.089170120301223,-7.989455925803142, 0
7.638333318468046,-8.381151118390504, 0
8.354419568653377,1.9745510154887072, 0
-1.1471023302567733,9.868461888607108, 0
8.559462742182873,-4.043767576246003, 0
-7.8279013124376355,9.464245858469408, 0
-9.686772970107802,-7.323510845933923, 0
1.4999919989461539,3.9132601679887635, 0
-4.816405980318215,-9.577931453689661, 0
-8.570497321888348,5.588498742803665, 0
-6.263165191405289,1.1424292015934547, 0
4.631115215396042,7.869423072740172, 0
-4.986511648282914,4.41481992944167, 0
-8.57827510563239,1.1469407085663406, 0
-4.1941549602328525,-5.118699895644918, 0
5.681628513317982,6.141297258468011, 0
-8.536563121971463,-4.406318312050224, 0
1.756543998738362,-2.4799245856506413, 0
-1.5536423646785291,0.027562462599565407, 0
-8.180544694121307,-1.992523181526698, 0
-9.245830150107013,3.6557362347294813, 0
0.23538450598536365,-1.3026230586485994, 0
8.974072115505205,-9.183663992920174, 0
-1.1117772612560834,2.5591971095063766, 0
-2.4016229932145716,5.2404959140960745, 0
-1.8202075176415562,8.029767726214057, 0
1.758219046200228,-6.710036488012325, 0
-5.9758315739433465,8.216957495802642, 0
-0.9202100423747712,-8.440425628119645, 0
-0.8530724796690379,-4.95411166906014, 0
9.878214041641751,7.724133026399144, 0
8.775201556933933,0.30895706781312704, 0
-4.476977594518241,2.3221608829737743, 0
0.24300115427726077,8.155137504139752, 0
1.4945587833054397,-2.4461283804366696, 0
1.1185271151601395,9.036699698031896, 0
-0.2849851574153828,7.858198462360303, 0
7.835108839322945,-4.269586071759306, 0
0.28722279002641393,7.020399004873553, 0
9.302702074868186,-7.841483257697403, 0
5.295131352174769,5.000601100301566, 0
9.150515155728915,2.4670881401036038, 0
9.661586356599202,-6.629633389480196, 0
-2.7623728154368843,0.40086732454598994, 0
7.6066504294231265,-8.258635354786136, 0
-9.128491791800489,2.2846977242219264, 0
-5.1811397053819,-4.311931482524749, 0
-5.1367494147296044,-9.173827186438032, 0
-5.349019625562292,-1.6791535519728829, 0
3.730398266644226,-1.5688509627075469, 0
-8.801810898502996,5.270446084895358, 0
-5.52213348959633,-5.513289297518393, 0
-3.0079284840530995,-6.101893002889753, 0
3.662566148114239,9.661837967589229, 0
2.364481818967448,-4.477430836244006, 0
0.8022677189372622,6.273793129870377, 0
1.9500449070641253,-6.939523215891093, 0
4.76770652743156,-2.7353545733079017, 0
-4.193065776937004,5.410536151000279, 0
0.42401905522672045,-2.0190432433346235, 0
-7.620481357064479,-0.44777200595913236, 0
0.7506397105739779,-1.298943156509706, 0
1.0868647465284518,1.587470140902127, 0
-0.37703654111702534,8.642104423205971, 0
-3.64660750300321,-2.4000939312201037, 0
-3.4458449553853647,7.532982273903123, 0
9.48074011050489,-7.407341700881355, 0
-4.521822746373405,2.2190541747865886, 0
-8.562019056483766,4.939040991124086, 0
8.421149801042706,-6.898142901616733, 0
-5.246698265835848,3.3577970107427006, 0
-2.424261891655844,-2.045054157276363, 0
0.9723598165199583,-9.279414499224622, 0
-2.9038327203688796,1.839466501144532, 0
6.43691731149433,7.356033982239403, 0
3.568738580914628,5.801210758537245, 0
-2.9627632256534664,1.2832005007686682, 0
-9.498191237115208,3.1312852527508888, 0
-5.871406521834874,3.7683110417465358, 0
-1.1119885960485796,-6.102933513232012, 0
-8.463258928437273,7.290389012692806, 0
-4.848987637084095,-3.5114244576234714, 0
6.249806989418218,-6.707652144230931, 0
-0.220036368145891,9.951033899237238, 0
-2.5239430702099046,2.0010040725994767, 0
-3.0448282046836805,7.93110359296027, 0
-8.664432817587294,-5.53684186114107, 0
9.854785155132802,-5.486938711040528, 0
-1.0923328749430397,1.7491153781266018, 0
-6.048938177826955,-4.737849546572233, 0
-5.78286815994155,0.4805887481280422, 0
-0.3506359676235711,-8.77180545694096, 0
-8.42511973285939,5.672058148073679, 0
-3.846910461093649,-9.997947954224593, 0
-5.796801610052196,4.033441467558717, 0
3.641122831755739,1.9865954298862665, 0
4.042757414213627,-6.301262088330899, 0
-1.9334860538270089,-7.939235526342321, 0
-4.463594328935246,6.402716337193777, 0
-2.0705660965837636,6.265461229467974, 0
-9.4961752611436,8.082868963832833, 0
6.462792838291019,6.930776447822385, 0
9.446174462205931,-3.6063587906173877, 0
7.587864261605581,0.6333524728243454, 0
9.69094221542765,-3.884790350704481, 0
7.992231887369936,4.125473816165464, 0
-3.1811936587912015,4.777947820972637, 0
-0.8728494506439315,6.97144762884551, 0
-6.915082397304458,-0.5631857182412965, 0
-1.1393617896486852,6.200019489430325, 0
6.416242371204575,5.043054101300193, 0
9.996495455192722,0.6252312043964388, 0
-7.551124610117286,-7.884381837633332, 0
-4.245364055175704,-3.051182918989541, 0
6.484073364614645,-2.8307761577923563, 0
9.026981954359346,-5.2955800284806465, 0
0.9819142432901202,-4.703421911148307, 0
-2.585458325065635,-8.72772034037607, 0
-5.505136886024555,0.6921629728908236, 0
6.684989104874877,0.07674560191514068, 0
6.605239327132011,8.921648832627184, 0
6.770328935178036,3.3578911531783895, 0
7.922441542761231,0.4797438465542676, 0
-8.921746217023447,5.999148559928258, 0
8.784385240230105,6.432680332605109, 0
3.8749713318971395,-8.015971814814431, 0
0.5722390650265581,-1.3123018661010217, 0
-3.5941238635122748,2.605861821439479, 0
2.0301204134059923,-4.9895660547818, 0
2.82827350004316,-3.933069737942809, 0
-9.767806852497397,8.460458306476681, 0
-6.456669865336197,-7.361786581533507, 0
-4.555841351150911,-3.695216685069253, 0
3.7626854646685626,2.672132761522141, 0
-4.659073179397451,-7.467254964077092, 0
5.196597138810752,-9.723712193399974, 0
-6.884399153603988,-9.56813773329797, 0
8.743913679899183,-6.0737967077626305, 0
6.316372420903701,-8.868838457090693, 0
-4.519654807181716,-8.981432208987181, 0
1.0399898330294057,-2.036288305990923, 0
7.198680001342122,9.616095863098277, 0
-8.87511129442978,3.552204306057128, 0
1.1971494355172716,-9.044482515436389, 0
2.0581552490267114,-3.2084155141911914, 0
-3.9491618472389973,1.1590407943575816, 0
7.974763589511792,-8.424929080689289, 0
-8.675969853769729,-6.5952737710092535, 0
-6.113326371956163,2.795005696500958, 0
-8.98049732776739,0.6390388591147538, 0
9.558315403022736,2.296349006855923, 0
1.8614732785208936,-2.038491543319479, 0
4.617970785237304,-0.03880516497885189, 0
0.3062043415538298,0.7244803962117601, 0
-2.471095819706286,5.610247529045003, 0
-9.536029182371104,-4.625325115393801, 0
-2.1938246780777027,6.731115695055667, 0
1.9430018819708756,-5.104783679202855, 0
-1.8415080566666635,8.642659404427697, 0
-9.992608146513216,-1.903537172313161, 0
-6.453318869187519,-2.3252159652987086, 0
-8.312718951666824,-0.9944446575760875, 0
-3.9548554210587987,3.4422048979749853, 0
-0.3884701478407493,-7.5683104732334545, 0
-5.941090058226656,-1.1255443999558583, 0
-2.66452470554448,9.429325665998064, 0
-4.847660314647415,-2.138138173046073, 0
-6.285592103063227,6.724345204862708, 0
0.5471451828465685,9.113038979738988, 0
-0.39657246000958146,3.4259593383447786, 0
1.4400121636237078,-3.268819648459898, 0
-4.805618581656161,-3.7582645495162437, 0
-4.737673520852404,8.930355680375904, 0
-0.47682322558836177,6.537709724921161, 0
1.9054729876429484,-0.150727249063058, 0
3.8642766777596513,-1.472243520557468, 0
3.5653435066499526,-5.09347975876975, 0
-7.358737327454117,6.641082357526489, 0
-3.062681516240664,-8.554367883011064, 0
7.999542477866427,7.61217845199992, 0
6.4662303271122,-7.206654932522023, 0
9.396231845124806,-7.237653575466729, 0
5.527354731708476,8.20458103130385, 0
-4.032376927032515,-3.4243685349077113, 0
-0.8534311500476122,3.6671567501100615, 0
8.526858121789573,-5.831788112310363, 0
-8.858717738205709,5.116021997015608, 0
6.434361198310576,0.1671449157257463, 0
-5.931785493063821,2.518272140362722, 0
7.411021373401393,4.345454998103577, 0
4.541266230633909,-1.4178576264042775, 0
-9.754870527198399,-8.870419279880865, 0
-3.7814155597764953,5.089155011757722, 0
-5.883695695472568,-2.229102024935057, 0
-2.390359472890937,3.8102927654000815, 0
3.4867819013271877,6.104635914951558, 0
-8.023367296753507,6.468201060503624, 0
-9.451810920487983,-1.8555263735177778, 0
9.842660573599872,-4.641608166120705, 0
-0.858569298906815,0.9193633012827096, 0
0.774214109734416,-8.661885051633213, 0
9.350421199461252,7.790900545304172, 0
-3.642345625883376,-2.5980419815326012, 0
-2.8593219360252036,-1.478938850737343, 0
-2.147853749511224,9.915467070257577, 0
7.2599600050879225,-6.782086467339205, 0
7.24198789032674,-0.38317722685386, 0
-7.337329471975124,9.876507787370397, 0
-9.421519013405158,-1.047186405019847, 0
-5.279871588400877,-4.602328781553451, 0
-2.342683425603429,-6.504322497910133, 0
2.6083805728006926,7.253681824355283, 0
-2.0051266139207735,7.860409548483101, 0
-9.615123481986226,-2.6482867233484413, 0
-2.9206151463480667,4.761831892636826, 0
-9.378987705266972,-1.686473931783528, 0
-3.108960516434845,1.92441506241909, 0
-7.8234800980785995,-8.597309327660764, 0
6.608065119973926,5.436160647227714, 0
7.066198894922167,-9.593445714727125, 0
5.585498989414823,0.7591448827359315, 0
-7.880774449134485,-0.6233005919749424, 0
2.000465497420427,-9.524557297311807, 0
-3.144542913964754,-5.867454335354831, 0
1.2045997059688993,7.1545479675407435, 0
4.776367267388677,-7.616634242305993, 0
-4.330347267401775,5.520498648636265, 0
0.9308220512947898,1.532072629298188, 0
6.231371103395517,5.785776866144321, 0
2.978808169577123,3.8872060233870975, 0
7.312186585437953,-7.085053317227055, 0
1.2588781477899538,-3.698810756081274, 0
-9.999136925153888,4.982396093311785, 0
-7.725608448160979,3.5014216839173713, 0
2.7132371020040296,-7.671431940700149, 0
2.4235383440599456,0.3280115564582182, 0
0.9451109521544652,-1.9369791163649346, 0
-5.176652587842174,-2.6810767239352966, 0
7.510310447885761,-5.638260399471545, 0
-9.592712451416528,-5.381710898137724, 0
4.634251858933441,-4.390564937130348, 0
-6.367973714147867,-2.607439558300559, 0
7.047013263148003,-5.4165852960261685, 0
-8.604278885440984,5.492619214864094, 0
0.14020967053112798,6.861836197626626, 0
-5.4077428590830445,-5.769660896834599, 0
4.157045187606933,6.196970942428006, 0
6.938169434197459,4.482730033992999, 0
-4.514673491964509,-5.9834353035237235, 0
-9.654741264764105,2.24854754126606, 0
-3.001286271888679,-3.0444858771651306, 0
2.3395781181713655,-6.83489432899449, 0
-3.508700905870219,-0.20336410392386917, 0
2.51514926774526,-9.158773158786795, 0
0.9216415112103,-5.303856532800671, 0
-6.595815184208648,-7.2887392829232445, 0
2.361147886868622,-6.0803915745511095, 0
-7.285924558591463,2.4964254643750188, 0
-3.362985772215586,-4.920391102654349, 0
-3.2940260810850948,3.8330263779966742, 0
-4.335814123921775,-6.979314662346838, 0
-5.0059627344119555,1.669196612261869, 0
0.5081057683255015,-8.096332349172839, 0
-9.4277019185581,6.24533398102799, 0
-0.7651834715957673,4.87388065442007, 0
-3.054352192076788,6.0938661545046635, 0
-8.600268312224216,7.155927720297367, 0
-3.5326446891765233,-7.316710514357741, 0
7.951186641540573,8.073877961003067, 0
3.8288485947209807,6.972669730902478, 0
7.653141266032851,6.618644131276568, 0
6.803290485270171,-9.386262295001806, 0
-4.706831407432375,6.909633577225154, 0
2.5995565151906863,-9.60728033126938, 0
-9.791338109467889,0.27103198450536503, 0
-7.80439750997751,-8.53476519263549, 0
-4.20704702466656,7.33522413307141, 0
-2.7391646746318283,-7.362291772659542, 0
-2.390316382953028,6.01635492411971, 0
8.184754745765417,-1.7601640233178646, 0
-1.9088372187629332,0.5163996526736891, 0
8.648595482603088,-7.464672104392447, 0
-2.9954666024400023,3.257879112236729, 0
0.3586465546423021,-0.5852771502255365, 0
4.344503446435564,6.845227222870566, 0
-5.874127563500244,5.112435076841715, 0
3.5344537095048327,5.190923626774728, 0
1.422821139536861,-9.390469277848922, 0
6.396773787966644,-7.0605117812313845, 0
3.1249713753367807,-5.8298281231587, 0
4.555749545863737,-6.605544783835269, 0
-5.9467211278563825,-6.642071830389944, 0
-7.675566440041237,7.120535684288512, 0
2.457618957358667,4.249681055253028, 0
7.265291380487881,-0.12277758703102215, 0
-6.097546782784837,-5.553118744828334, 0
-9.254938641960733,-2.200181780541925, 0
2.534628336772256,-2.510596191904348, 0
0.1990128759091867,-0.3253895258447237, 0
5.465239377329386,4.58059629584387, 0
-6.297327913306317,-7.903723512675713, 0
2.077274155494674,6.3490431119582595, 0
-8.075433817751776,-8.152787693203097, 0
7.79178229182391,3.613607645472424, 0
-2.891841833917626,-7.416617420249922, 0
8.210733001977722,5.8410930661282645, 0
2.8050645499486944,0.42760705841585356, 0
-4.89485515912278,-2.897791857127647, 0
1.163292008661866,1.1641919444079374, 0
-5.00100117891294,6.9907571959338775, 0
9.541259791449683,6.357972847689982, 0
-0.8258832436305426,8.51904264832823, 0
1.9456098468135288,-8.734362181868764, 0
6.676012171625054,1.9679334631564043, 0
6.34868208350586,5.636802622198129, 0
-7.776065993018786,-5.183285651465017, 0
9.752691061462254,-9.799756266523197, 0
-9.954662709952176,8.997832356748557, 0
-1.7124320814547112,-0.7524021451494463, 0
-0.9573099405860255,-4.7317356880457755, 0
6.323170148797487,-2.1040012438275095, 0
-1.3145742540581686,-4.90565990127976, 0
2.0710818312948565,2.989521109037101, 0
-9.521350664575934,-2.6488575825437195, 0
0.2126647396120145,1.1092679903094371, 0
1.341095398899224,7.11366307019593, 0
3.456092422880971,-0.3332246456291337, 0
-0.8663528190969672,-0.5310328932552402, 0
-0.5588053190245805,-9.417689083125193, 0
-1.311286012803743,-3.876692942344288, 0
-7.227168019725512,0.19837099071410513, 0
-8.377153999237283,-4.652805340530071, 0
3.1522996259297003,7.398536327868168, 0
-8.658878021352203,-0.469970812326876, 0
-5.303086266102312,1.474716929762085, 0
-9.412100788401112,-9.884624678580211, 0
5.863806708544814,-2.8237706903040376, 0
-9.294087636992094,-8.135649446065539, 0
2.101659005923274,-9.43060489231321, 0
-2.2943581356135496,-6.213856368106514, 0
3.2403031036279657,0.6086416264302059, 0
-8.125471638034751,-5.081179373089562, 0
0.3518069080300119,-8.145632351231667, 0
0.03939051104052638,-2.4796276436265607, 0
-2.0069318925332347,-7.044384908235754, 0
-4.70084592282223,7.620676710452443, 0
0.6793126445389834,0.32707641051355196, 0
0.5350126261074895,-8.134044591167838, 0
5.102186229502514,-9.419396370781353, 0
2.4339614594241397,1.4553470163608004, 0
0.7067297120485421,-2.433252868008447, 0
3.989293738137082,-4.579569113023572, 0
-3.1974809136634796,3.444336121395292, 0
-1.1377139097799862,7.23718195485899, 0
-7.966769099916546,2.1364604133542464, 0
-2.7573247279971502,5.025922735673243, 0
2.682205469497916,-3.8626067298232414, 0
6.894198385348744,-0.02462113505567487, 0
-8.626706311471619,-7.352799977004065, 0
6.476847062620827,-1.8167954534104105, 0
7.181554017413223,5.323639536356238, 0
4.015974489537623,3.3987394857549376, 0
-1.5541946870361834,3.245000154356026, 0
-5.160765032788408,-1.9327501651659986, 0
2.3120624602421067,2.2188822828204593, 0
3.40473754246206,-5.380154800149935, 0
6.2578307838376155,4.633187213250045, 0
6.521249410269913,2.2997121288595466, 0
7.267328317075897,-7.85722585818853, 0
1.403901047478291,-7.1157269814694875, 0
-8.570988328467472,-0.6367818311075819, 0
8.547863742144536,-5.69596937395374, 0
-5.980098595108377,-1.174139807405579, 0
4.076822888687598,1.9140721767041953, 0
-6.761529934201853,-3.393840625532345, 0
1.7481251258919102,9.12521910408914, 0
-0.47511639176955,6.204080998741773, 0
-0.3076878694967924,9.260659651146959, 0
5.963000902112356,9.384886462957606, 0
-0.7043353292179368,2.7188790937092673, 0
1.018844418180219,6.927810847972609, 0
-2.487610855379632,-6.115835079256278, 0
3.2972960218831773,-8.86306828535427, 0
-4.627592413907431,-8.400893500411701, 0
-5.174698454688831,-1.3262642000302964, 0
4.589999084889804,5.865495311870973, 0
-2.9019121431096417,-1.9928428259432156, 0
-9.271692978202346,-3.659049195215756, 0
-9.225594520071912,-5.936639981361591, 0
8.902764137320055,-5.71831838606824, 0
-9.017182486524042,-2.201118985450008, 0
-2.1806844806717613,9.104970597156022, 0
-9.795189474689712,-6.274991194339162, 0
-0.48221198097657236,5.773001756129645, 0
4.770855391929905,-9.069142747375771, 0
-4.4816968587838435,9.532306379583197, 0
